"Time","capability"
2026-01-15 14:49:47,152633
2026-01-15 14:50:25,152633
2026-01-15 14:50:49,152633
2026-01-15 14:51:12,152633
2026-01-15 14:51:36,152633
2026-01-15 14:52:06,152633
2026-01-15 14:52:26,152633
2026-01-15 14:52:44,152633
2026-01-15 14:53:03,152633
2026-01-15 14:53:23,152633
2026-01-15 14:53:41,152633
2026-01-15 14:54:01,152633
2026-01-15 14:54:20,152633
2026-01-15 14:54:39,152633
2026-01-15 14:54:58,152633
2026-01-15 14:55:17,152633
2026-01-15 14:55:36,152633
2026-01-15 14:55:55,152633
2026-01-15 14:56:14,152633
2026-01-15 14:56:33,152633
2026-01-15 14:56:52,152633
2026-01-15 15:03:23,152633
2026-01-15 15:03:47,152633
2026-01-15 15:04:10,152633
2026-01-15 15:04:34,152633
2026-01-15 15:04:58,152633
2026-01-15 15:05:21,152633
2026-01-15 15:05:45,152633
2026-01-15 15:06:09,152633
2026-01-15 15:06:33,152633
2026-01-15 15:06:57,152633
2026-01-15 15:07:20,152633
2026-01-15 15:07:44,152633
2026-01-15 15:08:08,152633
2026-01-15 15:08:32,152633
2026-01-15 15:08:55,152633
2026-01-15 15:09:19,152633
2026-01-15 15:09:43,152633
2026-01-15 15:10:07,152633
2026-01-15 15:10:30,152633
2026-01-15 15:10:54,152633
2026-01-15 15:11:18,152633
2026-01-15 15:11:42,152633
2026-01-15 15:12:05,152633
2026-01-15 15:12:29,152633
2026-01-15 15:12:53,152633
2026-01-15 15:13:17,152633
2026-01-15 15:13:40,152633
2026-01-15 15:14:04,152633
2026-01-15 15:14:28,152633
2026-01-15 15:14:52,152633
2026-01-15 15:15:20,152633
2026-01-15 15:15:39,152633
2026-01-15 15:15:58,152633
2026-01-15 15:16:17,152633
2026-01-15 15:16:36,152633
2026-01-15 15:16:55,152633
2026-01-15 15:17:14,152633
2026-01-15 15:17:33,152633
2026-01-15 15:17:52,152633
2026-01-15 15:18:11,152633
2026-01-15 15:18:31,152633
2026-01-15 15:18:49,152633
2026-01-15 15:19:08,152633
2026-01-15 15:19:28,152633
2026-01-15 15:19:46,152633
2026-01-15 15:20:05,152633
2026-01-15 16:08:15,152633
2026-01-15 16:08:54,152633
2026-01-15 16:09:25,152633
2026-01-15 16:09:44,152633
2026-01-15 16:10:03,152633
2026-01-15 16:10:22,152633
2026-01-15 16:10:47,152633
2026-01-15 16:11:10,152633
2026-01-15 16:11:34,152633
2026-01-15 16:11:58,152633
2026-01-15 16:12:22,152633
2026-01-15 16:12:45,152633
2026-01-15 16:13:09,152633
2026-01-15 16:13:33,152633
2026-01-15 16:13:57,152633
2026-01-15 16:14:20,152633
2026-01-15 16:14:44,152633
2026-01-15 16:15:08,152633
2026-01-15 16:15:32,152633
2026-01-15 16:15:56,152633
2026-01-15 16:16:19,152633
2026-01-15 16:16:43,152633
2026-01-15 16:17:07,152633
2026-01-15 16:17:31,152633
2026-01-15 16:17:54,152633
2026-01-15 16:18:18,152633
2026-01-15 16:18:42,152633
2026-01-15 16:19:06,152633
2026-01-15 16:19:29,152633
2026-01-15 16:19:53,152633
2026-01-15 16:20:17,152633
2026-01-15 16:20:41,152633
2026-01-15 16:21:04,152633
2026-01-15 16:21:28,152633
2026-01-15 16:21:52,152633
2026-01-15 16:22:16,152633
2026-01-15 16:22:39,152633
2026-01-15 16:23:03,152633
2026-01-15 16:23:27,152633
2026-01-15 16:23:51,152633
2026-01-15 16:24:26,152633
2026-01-15 16:24:50,152633
2026-01-15 16:25:13,152633
2026-01-15 16:25:38,152633
2026-01-15 16:25:57,152633
2026-01-15 16:26:16,152633
2026-01-15 16:26:35,152633
2026-01-15 16:26:54,152633
2026-01-15 16:27:13,152633
2026-01-15 16:27:32,152633
2026-01-15 16:27:51,152633
2026-01-15 16:28:10,152633
2026-01-15 16:28:29,152633
2026-01-15 16:28:48,152633
2026-01-15 16:29:07,152633
2026-01-15 16:29:26,152633
2026-01-15 16:29:45,152633
2026-01-15 16:30:04,152633
2026-01-15 16:30:23,152633
2026-01-15 16:47:53,152633
2026-01-15 16:48:17,152633
2026-01-15 16:48:41,152633
2026-01-15 16:49:05,152633
2026-01-15 16:49:29,152633
2026-01-15 16:49:48,152633
2026-01-15 16:50:07,152633
2026-01-15 16:50:26,152633
2026-01-15 16:50:45,152633
2026-01-15 16:51:04,152633
2026-01-15 16:51:23,152633
2026-01-15 16:51:42,152633
2026-01-15 16:52:01,152633
2026-01-15 16:52:20,152633
2026-01-15 16:52:39,152633
2026-01-15 16:52:58,152633
2026-01-15 16:53:17,152633
2026-01-15 16:53:36,152633
2026-01-15 16:53:55,152633
2026-01-15 16:54:14,152633
2026-01-15 16:56:08,152633
2026-01-15 16:56:32,152633
2026-01-15 16:56:55,152633
2026-01-15 16:57:19,152633
2026-01-15 16:57:40,152633
2026-01-15 16:57:59,152633
2026-01-15 16:58:18,152633
2026-01-15 16:58:37,152633
2026-01-15 16:58:56,152633
2026-01-15 16:59:15,152633
2026-01-15 16:59:34,152633
2026-01-15 16:59:53,152633

